review_id,review_text,rating,date,bank_name,source,user_name,thumbs_up_count,app_version
b4dc561a-8ac0-4943-ac61-4ed2699fd8c6,Good,5,2024-03-04 14:42:05,Enat Bank,Google Play,Adisu Debebe,1,6.5
3771b573-9988-49e8-8356-b9abb0994a0e,Low graphics,1,2024-02-27 17:01:39,Enat Bank,Google Play,Selamken Agegnehu,1,4.2
c0b59938-113b-4754-bd04-4be875b24b48,The worst banking app ever existed 🤮🤮,1,2024-02-23 14:53:05,Enat Bank,Google Play,K Big,2,6.5
d09c8c04-584b-4a7b-99cf-8f54efd51698,"I personally value the positive changes in the application. Moreover, I hope that incorporating the account holder's address and the bank stamp in the PDF statement format would further improve its quality.",3,2024-02-19 22:44:55,Enat Bank,Google Play,Amanuel Tesfaye,15,6.5
fe9165d5-e9ed-4112-8ee6-f342ddd70dfc,Good app,5,2024-02-11 01:58:49,Enat Bank,Google Play,samson girma,1,6.1
c7e0a657-5764-4a8e-b7a9-db296dd895cc,App not working,4,2024-02-09 20:45:52,Enat Bank,Google Play,salim A,1,4.2
3ec0cd50-2137-4b6a-ace0-3956b5bf5e40,I don't know the problem but it dose not even register my phone number!!!,1,2024-02-07 10:17:39,Enat Bank,Google Play,Amanuel Mekonnen,11,6.1
5f31cb68-0739-456c-b321-10eaf068d554,Worst Bank In Ethiopia! Don't buy any shares please you will regret it!,1,2024-02-04 12:20:21,Enat Bank,Google Play,Dagim Alemayehu,2,4.2
02294732-90a4-4deb-8096-92e19027ea01,"FIG 1: CONTINENTS, OCEANS AND OCEAN TRENCHES OF THE WORLD         FIG 2:IMPROVED KOPPEN GEOGER  CLASSIFICATION OF OUR WORLD          FIG 3: WORLD CLIMATE REGION      FIG 4:TRADITIONAL CLIMATE  ZONE OF ETHIOPIA",5,2024-02-03 10:34:26,Enat Bank,Google Play,Abiyohanes Abi,1,
b2d0d5fb-ba09-4fae-b030-a32c588c9a4c,It asks for an update which there is no update,2,2024-01-31 15:27:23,Enat Bank,Google Play,elshaddai brhanu,1,4.2
ee46cf46-944c-4b71-ab1b-bfb63c8efc08,አንደኛችን,5,2024-01-27 13:39:40,Enat Bank,Google Play,Getahun Abdisa,1,4.2
87ddaf65-3079-497a-83ff-ed53ae8dc603,Best,5,2024-01-13 17:47:18,Enat Bank,Google Play,Temamali Temamali,1,
c5c49ab2-f9f8-4068-aa79-96b4124b6df3,mother bank of Ethiopia ⭐️⭐️⭐️⭐️⭐️,5,2024-01-10 17:57:56,Enat Bank,Google Play,kibrom ሓዱሽ,1,4.2
5a86af2b-f661-4517-b17f-21bb09d51fcb,Good,5,2024-01-08 11:53:38,Enat Bank,Google Play,wiz abi,1,4.2
d34d6d94-1d40-4df5-9cd3-f686c2ea1d3f,Fainantional (3),5,2023-12-25 16:46:18,Enat Bank,Google Play,Belay Abayineh,1,4.2
dcf22a46-4aba-4ba6-9a50-ea0014412d29,The Best mobile Banking ever 👏👏👏,5,2023-12-12 18:50:03,Enat Bank,Google Play,Dagi Girma,1,4.2
26ff8084-4677-4467-96de-687abbdb26b2,Very easy to use and excellent features!,5,2023-12-08 12:36:26,Enat Bank,Google Play,Workie Gedefaw,4,4.2
862470cf-332e-410b-b0e1-0f765beb251e,Good,5,2023-12-05 14:02:43,Enat Bank,Google Play,amu yaser,1,4.2
