review_id,review_text,rating,date,bank_name,source,user_name,thumbs_up_count,app_version
d744a029-1173-4a4b-b7f9-7c294f6fbd5d,Dashen bank always one step ahead,5,2025-04-30 07:05:39,Dashen Bank,Google Play,Gashaw Admas,1,1.0.15
153295c5-2630-4a84-9d1e-18ac73eca0c1,dashen super app is secure band very easy,5,2025-04-29 15:48:26,Dashen Bank,Google Play,Helen Amsalu,1,1.0.14
185c1487-6efe-4ba5-bbaf-41ea48da9422,It is very fast and secured mobile banking app! I like this app!,5,2025-04-29 15:27:54,Dashen Bank,Google Play,Beyene,1,1.0.15
63989d70-6ec3-44bb-87a8-2dad9286e37a,best app I have ever seen,5,2025-04-29 10:49:49,Dashen Bank,Google Play,Senesa Asfaw,1,
17d46982-18ec-43a9-85f3-0ff927671f95,best of best,5,2025-04-29 10:37:26,Dashen Bank,Google Play,Hailu Regasa,1,
5f0cd027-0905-43a2-96a1-706d12976895,waw,5,2025-04-28 14:05:09,Dashen Bank,Google Play,Melak Aserat,1,1.0.15
82975516-427f-4659-b256-32887b29f545,best app,5,2025-04-28 12:15:07,Dashen Bank,Google Play,biruk wedajo.32,1,1.0.15
9f0dddc5-58fa-4637-9a98-414044aa8bd0,Its slow when i try to see the Recent Transaction and stucked,1,2025-04-28 10:11:58,Dashen Bank,Google Play,Yared Mulate,1,1.0.15
1db8f294-b4c5-4389-8b1c-dcdf92f7ce3c,wowslnwoooo wowwww amazing !!!!!!!!,5,2025-04-28 10:08:41,Dashen Bank,Google Play,Alemiro Ababu,1,
ebd52e84-7485-4418-bfb0-29ef1fc4bfb7,wow appl,5,2025-04-28 09:54:34,Dashen Bank,Google Play,Buruk Mesfin,1,
cbfa6f44-6387-46f5-8c57-005106a7f33f,why do i have to change a pin number i use my finger print so dummy,1,2025-04-27 04:44:20,Dashen Bank,Google Play,Bta Melese,2,1.0.15
92667270-5726-4327-8df5-03303bfbc05a,very nice,5,2025-04-26 22:56:19,Dashen Bank,Google Play,Tesfaye Betru,1,1.0.4
ecd2b916-31b8-402c-88d8-6dca2df2fa8a,great,4,2025-04-26 18:06:27,Dashen Bank,Google Play,Yoni Lyon,1,
49992b8d-5a2e-4ca1-8505-a053f150c7b8,pis,4,2025-04-26 16:24:55,Dashen Bank,Google Play,issa Abdulsemed,1,1.0.14
f0c1bd73-66ab-47e9-9238-2ab86618c796,It is one of the best app ever use it and do it,5,2025-04-26 11:22:42,Dashen Bank,Google Play,Muluken Nega,1,1.0.15
3cef32ad-b3c0-4784-8594-0dfee471123e,"It is very slow and it lacks many features to be a super app. High rating is given by their employees, not by the customers.",1,2025-04-25 11:43:56,Dashen Bank,Google Play,Solomon Letta,6,1.0.15
7e450cb8-6117-4fb2-b6fe-a4b889074190,"Smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. The intuitive design makes banking on the go.",5,2025-04-24 13:56:14,Dashen Bank,Google Play,Robel Muluwork,5,1.0.15
125057ca-c7fb-4c34-a7d1-a2cbe0d1b369,Very easy and Fast.,5,2025-04-24 11:37:47,Dashen Bank,Google Play,feysel abdu mohammed,1,1.0.4
b7dbd93e-582d-4510-af69-30c206f1a99d,Incomparably user-friendly and fast app for mobile banking.,5,2025-04-24 11:36:51,Dashen Bank,Google Play,Alebachew Wega,2,1.0.15
a96e41e8-767a-47e4-831c-2993d37f2906,"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your Technical difficulty should not be reflected on customer.",2,2025-04-24 09:32:35,Dashen Bank,Google Play,Yosef Alemu,7,1.0.15
4041a84a-1399-4b47-86dd-a7f048978f43,execellent,5,2025-04-24 09:23:20,Dashen Bank,Google Play,firaol fekade,1,1.0.14
1115d2b9-b1f0-4fe5-a92c-67aed49141a7,"This super app is a total game-changer—fast, reliable, and packed with everything I need in one place. It’s seamless and super convenient. Love it!""",5,2025-04-23 21:09:47,Dashen Bank,Google Play,Tadiwos Laekemariam,4,1.0.15
99705962-8067-497e-a116-cd6599ca4bb8,All in One ✍️secure ✍️reliable ✍️convenient. Digital banking game changer!!,5,2025-04-23 20:44:20,Dashen Bank,Google Play,Shumbulo Dafursa,1,1.0.15
2d86848c-b71b-4419-871c-42ad60f1abfe,it is incredible product.,5,2025-04-23 16:09:24,Dashen Bank,Google Play,Desalegn Belachew,1,1.0.15
